"from","to","gender","age","rate"
"CT","AK","m","0","0"
"CT","AK","m","1","0"
"CT","AK","m","2","0"
"CT","AK","m","3","0"
"CT","AK","m","4","0"
"CT","AK","m","5","0"
"CT","AK","m","6","0"
"CT","AK","m","7","0"
"CT","AK","m","8","0"
"CT","AK","m","9","0"
"CT","AK","m","10","0"
"CT","AK","m","11","0"
"CT","AK","m","12","0"
"CT","AK","m","13","0"
"CT","AK","m","14","0"
"CT","AK","m","15","0.00000771"
"CT","AK","m","16","0.00000771"
"CT","AK","m","17","0.00000771"
"CT","AK","m","18","0.00000771"
"CT","AK","m","19","0.00000771"
"CT","AK","m","20","0.000137413"
"CT","AK","m","21","0.000137413"
"CT","AK","m","22","0.000137413"
"CT","AK","m","23","0.000137413"
"CT","AK","m","24","0.000137413"
"CT","AK","m","25","0.000208088"
"CT","AK","m","26","0.000208088"
"CT","AK","m","27","0.000208088"
"CT","AK","m","28","0.000208088"
"CT","AK","m","29","0.000208088"
"CT","AK","m","30","0.0000259"
"CT","AK","m","31","0.0000259"
"CT","AK","m","32","0.0000259"
"CT","AK","m","33","0.0000259"
"CT","AK","m","34","0.0000259"
"CT","AK","m","35","0"
"CT","AK","m","36","0"
"CT","AK","m","37","0"
"CT","AK","m","38","0"
"CT","AK","m","39","0"
"CT","AK","m","40","0"
"CT","AK","m","41","0"
"CT","AK","m","42","0"
"CT","AK","m","43","0"
"CT","AK","m","44","0"
"CT","AK","m","45","0"
"CT","AK","m","46","0"
"CT","AK","m","47","0"
"CT","AK","m","48","0"
"CT","AK","m","49","0"
"CT","AK","m","50","0"
"CT","AK","m","51","0"
"CT","AK","m","52","0"
"CT","AK","m","53","0"
"CT","AK","m","54","0"
"CT","AK","m","55","0"
"CT","AK","m","56","0"
"CT","AK","m","57","0"
"CT","AK","m","58","0"
"CT","AK","m","59","0"
"CT","AK","m","60","0"
"CT","AK","m","61","0"
"CT","AK","m","62","0"
"CT","AK","m","63","0"
"CT","AK","m","64","0"
"CT","AK","m","65","0"
"CT","AK","m","66","0"
"CT","AK","m","67","0"
"CT","AK","m","68","0"
"CT","AK","m","69","0"
"CT","AK","m","70","0"
"CT","AK","m","71","0"
"CT","AK","m","72","0"
"CT","AK","m","73","0"
