region,region_code,age,R-U_female,R-U_male,U-R_female,U-R_male
TX,840-48,0,,,,
TX,840-48,1,,,,
TX,840-48,2,,,,
TX,840-48,3,,,,
TX,840-48,4,,,,
TX,840-48,5,,,,
TX,840-48,6,,,,
TX,840-48,7,,,,
TX,840-48,8,,,,
TX,840-48,9,,,,
TX,840-48,10,,,,
TX,840-48,11,,,,
TX,840-48,12,,,,
TX,840-48,13,,,,
TX,840-48,14,,,,
TX,840-48,15,,,,
TX,840-48,16,,,,
TX,840-48,17,,,,
TX,840-48,18,,,,
TX,840-48,19,,,,
TX,840-48,20,,,,
TX,840-48,21,,,,
TX,840-48,22,,,,
TX,840-48,23,,,,
TX,840-48,24,,,,
TX,840-48,25,,,,
TX,840-48,26,,,,
TX,840-48,27,,,,
TX,840-48,28,,,,
TX,840-48,29,,,,
TX,840-48,30,,,,
TX,840-48,31,,,,
TX,840-48,32,,,,
TX,840-48,33,,,,
TX,840-48,34,,,,
TX,840-48,35,,,,
TX,840-48,36,,,,
TX,840-48,37,,,,
TX,840-48,38,,,,
TX,840-48,39,,,,
TX,840-48,40,,,,
TX,840-48,41,,,,
TX,840-48,42,,,,
TX,840-48,43,,,,
TX,840-48,44,,,,
TX,840-48,45,,,,
TX,840-48,46,,,,
TX,840-48,47,,,,
TX,840-48,48,,,,
TX,840-48,49,,,,
TX,840-48,50,,,,
TX,840-48,51,,,,
TX,840-48,52,,,,
TX,840-48,53,,,,
TX,840-48,54,,,,
TX,840-48,55,,,,
TX,840-48,56,,,,
TX,840-48,57,,,,
TX,840-48,58,,,,
TX,840-48,59,,,,
TX,840-48,60,,,,
TX,840-48,61,,,,
TX,840-48,62,,,,
TX,840-48,63,,,,
TX,840-48,64,,,,
TX,840-48,65,,,,
TX,840-48,66,,,,
TX,840-48,67,,,,
TX,840-48,68,,,,
TX,840-48,69,,,,
TX,840-48,70,,,,
TX,840-48,71,,,,
TX,840-48,72,,,,
TX,840-48,73,,,,
TX,840-48,74,,,,
TX,840-48,75,,,,
TX,840-48,76,,,,
TX,840-48,77,,,,
TX,840-48,78,,,,
TX,840-48,79,,,,
TX,840-48,80,,,,
TX,840-48,81,,,,
TX,840-48,82,,,,
TX,840-48,83,,,,
TX,840-48,84,,,,
TX,840-48,85,,,,
TX,840-48,86,,,,
TX,840-48,87,,,,
TX,840-48,88,,,,
TX,840-48,89,,,,
TX,840-48,90,,,,
TX,840-48,91,,,,
TX,840-48,92,,,,
TX,840-48,93,,,,
TX,840-48,94,,,,
TX,840-48,95,,,,
TX,840-48,96,,,,
TX,840-48,97,,,,
TX,840-48,98,,,,
TX,840-48,99,,,,
TX,840-48,100,,,,
