"from","to","gender","age","rate"
"IN","AK","m","0","0"
"IN","AK","m","1","0"
"IN","AK","m","2","0"
"IN","AK","m","3","0"
"IN","AK","m","4","0"
"IN","AK","m","5","0.0000665"
"IN","AK","m","6","0.0000665"
"IN","AK","m","7","0.0000665"
"IN","AK","m","8","0.0000665"
"IN","AK","m","9","0.0000665"
"IN","AK","m","10","0"
"IN","AK","m","11","0"
"IN","AK","m","12","0"
"IN","AK","m","13","0"
"IN","AK","m","14","0"
"IN","AK","m","15","0.0000306"
"IN","AK","m","16","0.0000306"
"IN","AK","m","17","0.0000306"
"IN","AK","m","18","0.0000306"
"IN","AK","m","19","0.0000306"
"IN","AK","m","20","0.000108537"
"IN","AK","m","21","0.000108537"
"IN","AK","m","22","0.000108537"
"IN","AK","m","23","0.000108537"
"IN","AK","m","24","0.000108537"
"IN","AK","m","25","0"
"IN","AK","m","26","0"
"IN","AK","m","27","0"
"IN","AK","m","28","0"
"IN","AK","m","29","0"
"IN","AK","m","30","0.0000682954"
"IN","AK","m","31","0.0000682954"
"IN","AK","m","32","0.0000682954"
"IN","AK","m","33","0.0000682954"
"IN","AK","m","34","0.0000682954"
"IN","AK","m","35","0"
"IN","AK","m","36","0"
"IN","AK","m","37","0"
"IN","AK","m","38","0"
"IN","AK","m","39","0"
"IN","AK","m","40","0.00000772"
"IN","AK","m","41","0.00000772"
"IN","AK","m","42","0.00000772"
"IN","AK","m","43","0.00000772"
"IN","AK","m","44","0.00000772"
"IN","AK","m","45","0"
"IN","AK","m","46","0"
"IN","AK","m","47","0"
"IN","AK","m","48","0"
"IN","AK","m","49","0"
"IN","AK","m","50","0"
"IN","AK","m","51","0"
"IN","AK","m","52","0"
"IN","AK","m","53","0"
"IN","AK","m","54","0"
"IN","AK","m","55","0.0000163"
"IN","AK","m","56","0.0000163"
"IN","AK","m","57","0.0000163"
"IN","AK","m","58","0.0000163"
"IN","AK","m","59","0.0000163"
"IN","AK","m","60","0.000218778"
"IN","AK","m","61","0.000218778"
"IN","AK","m","62","0.000218778"
"IN","AK","m","63","0.000218778"
"IN","AK","m","64","0.000218778"
"IN","AK","m","65","0"
"IN","AK","m","66","0"
"IN","AK","m","67","0"
"IN","AK","m","68","0"
"IN","AK","m","69","0"
"IN","AK","m","70","0"
"IN","AK","m","71","0"
"IN","AK","m","72","0"
"IN","AK","m","73","0"
"IN","AK","m","74","0"
"IN","AK","m","75","0"
"IN","AK","m","76","0"
"IN","AK","m","77","0"
"IN","AK","m","78","0"
"IN","AK","m","79","0"
"IN","AK","m","80","0"
"IN","AK","m","81","0"
"IN","AK","m","82","0"
"IN","AK","m","83","0"
"IN","AK","m","84","0"
"IN","AK","m","85","0"
"IN","AK","m","86","0"
"IN","AK","m","87","0"
"IN","AK","m","88","0"
"IN","AK","m","89","0"
"IN","AK","m","90","0"
"IN","AK","m","91","0"
"IN","AK","m","92","0"
"IN","AK","m","93","0"
"IN","AK","m","94","0"
"IN","AK","m","95","0"
"IN","AK","m","96","0"
"IN","AK","m","97","0"
"IN","AK","m","98","0"
"IN","AK","m","99","0"
"IN","AK","m","100","0"
"IN","AK","f","0","0.0000857786"
"IN","AK","f","1","0.0000857786"
"IN","AK","f","2","0.0000857786"
"IN","AK","f","3","0.0000857786"
"IN","AK","f","4","0.0000857786"
"IN","AK","f","5","0"
"IN","AK","f","6","0"
"IN","AK","f","7","0"
"IN","AK","f","8","0"
"IN","AK","f","9","0"
"IN","AK","f","10","0"
"IN","AK","f","11","0"
"IN","AK","f","12","0"
"IN","AK","f","13","0"
"IN","AK","f","14","0"
"IN","AK","f","15","0.000041"
"IN","AK","f","16","0.000041"
"IN","AK","f","17","0.000041"
"IN","AK","f","18","0.000041"
"IN","AK","f","19","0.000041"
"IN","AK","f","20","0.00012177"
"IN","AK","f","21","0.00012177"
"IN","AK","f","22","0.00012177"
"IN","AK","f","23","0.00012177"
"IN","AK","f","24","0.00012177"
"IN","AK","f","25","0.0000736896"
"IN","AK","f","26","0.0000736896"
"IN","AK","f","27","0.0000736896"
"IN","AK","f","28","0.0000736896"
"IN","AK","f","29","0.0000736896"
"IN","AK","f","30","0"
"IN","AK","f","31","0"
"IN","AK","f","32","0"
"IN","AK","f","33","0"
"IN","AK","f","34","0"
"IN","AK","f","35","0"
"IN","AK","f","36","0"
"IN","AK","f","37","0"
"IN","AK","f","38","0"
"IN","AK","f","39","0"
"IN","AK","f","40","0.00000912"
"IN","AK","f","41","0.00000912"
"IN","AK","f","42","0.00000912"
"IN","AK","f","43","0.00000912"
"IN","AK","f","44","0.00000912"
"IN","AK","f","45","0.0000681088"
"IN","AK","f","46","0.0000681088"
"IN","AK","f","47","0.0000681088"
"IN","AK","f","48","0.0000681088"
"IN","AK","f","49","0.0000681088"
"IN","AK","f","50","0.0000185"
"IN","AK","f","51","0.0000185"
"IN","AK","f","52","0.0000185"
"IN","AK","f","53","0.0000185"
"IN","AK","f","54","0.0000185"
"IN","AK","f","55","0"
"IN","AK","f","56","0"
"IN","AK","f","57","0"
"IN","AK","f","58","0"
"IN","AK","f","59","0"
"IN","AK","f","60","0.0000147"
"IN","AK","f","61","0.0000147"
"IN","AK","f","62","0.0000147"
"IN","AK","f","63","0.0000147"
"IN","AK","f","64","0.0000147"
"IN","AK","f","65","0"
"IN","AK","f","66","0"
"IN","AK","f","67","0"
"IN","AK","f","68","0"
"IN","AK","f","69","0"
"IN","AK","f","70","0"
"IN","AK","f","71","0"
"IN","AK","f","72","0"
"IN","AK","f","73","0"
"IN","AK","f","74","0"
"IN","AK","f","75","0"
"IN","AK","f","76","0"
"IN","AK","f","77","0"
"IN","AK","f","78","0"
"IN","AK","f","79","0"
"IN","AK","f","80","0"
"IN","AK","f","81","0"
"IN","AK","f","82","0"
"IN","AK","f","83","0"
"IN","AK","f","84","0"
"IN","AK","f","85","0"
"IN","AK","f","86","0"
"IN","AK","f","87","0"
"IN","AK","f","88","0"
"IN","AK","f","89","0"
"IN","AK","f","90","0"
"IN","AK","f","91","0"
"IN","AK","f","92","0"
"IN","AK","f","93","0"
"IN","AK","f","94","0"
"IN","AK","f","95","0"
"IN","AK","f","96","0"
"IN","AK","f","97","0"
"IN","AK","f","98","0"
"IN","AK","f","99","0"
"IN","AK","f","100","0"
"IN","AL","m","0","0.0000677022"
"IN","AL","m","1","0.0000677022"
"IN","AL","m","2","0.0000677022"
"IN","AL","m","3","0.0000677022"
"IN","AL","m","4","0.0000677022"
"IN","AL","m","5","0.000268945"
"IN","AL","m","6","0.000268945"
"IN","AL","m","7","0.000268945"
