"from","to","gender","age","mrate"
"CA","AL","m","0","5.52001e-05"
"CA","AL","m","1","5.52001e-05"
"CA","AL","m","2","5.52001e-05"
"CA","AL","m","3","5.52001e-05"
"CA","AL","m","4","5.52001e-05"
"CA","AL","m","5","6.80039e-05"
"CA","AL","m","6","6.80039e-05"
"CA","AL","m","7","6.80039e-05"
"CA","AL","m","8","6.80039e-05"
"CA","AL","m","9","6.80039e-05"
"CA","AL","m","10","0.000108815"
"CA","AL","m","11","0.000108815"
"CA","AL","m","12","0.000108815"
"CA","AL","m","13","0.000108815"
"CA","AL","m","14","0.000108815"
"CA","AL","m","15","0.000164222"
"CA","AL","m","16","0.000164222"
"CA","AL","m","17","0.000164222"
"CA","AL","m","18","0.000164222"
"CA","AL","m","19","0.000164222"
"CA","AL","m","20","0.000181031"
"CA","AL","m","21","0.000181031"
"CA","AL","m","22","0.000181031"
"CA","AL","m","23","0.000181031"
"CA","AL","m","24","0.000181031"
"CA","AL","m","25","0.000162183"
"CA","AL","m","26","0.000162183"
"CA","AL","m","27","0.000162183"
"CA","AL","m","28","0.000162183"
"CA","AL","m","29","0.000162183"
"CA","AL","m","30","0.000135794"
"CA","AL","m","31","0.000135794"
"CA","AL","m","32","0.000135794"
"CA","AL","m","33","0.000135794"
"CA","AL","m","34","0.000135794"
"CA","AL","m","35","0.000119948"
"CA","AL","m","36","0.000119948"
"CA","AL","m","37","0.000119948"
"CA","AL","m","38","0.000119948"
"CA","AL","m","39","0.000119948"
"CA","AL","m","40","0.00010305"
"CA","AL","m","41","0.00010305"
"CA","AL","m","42","0.00010305"
"CA","AL","m","43","0.00010305"
"CA","AL","m","44","0.00010305"
"CA","AL","m","45","8.38937e-05"
"CA","AL","m","46","8.38937e-05"
"CA","AL","m","47","8.38937e-05"
"CA","AL","m","48","8.38937e-05"
"CA","AL","m","49","8.38937e-05"
"CA","AL","m","50","8.72254e-05"
"CA","AL","m","51","8.72254e-05"
"CA","AL","m","52","8.72254e-05"
"CA","AL","m","53","8.72254e-05"
"CA","AL","m","54","8.72254e-05"
"CA","AL","m","55","9.19594e-05"
"CA","AL","m","56","9.19594e-05"
"CA","AL","m","57","9.19594e-05"
"CA","AL","m","58","9.19594e-05"
"CA","AL","m","59","9.19594e-05"
"CA","AL","m","60","0.000103006"
"CA","AL","m","61","0.000103006"
"CA","AL","m","62","0.000103006"
"CA","AL","m","63","0.000103006"
"CA","AL","m","64","0.000103006"
"CA","AL","m","65","8.67238e-05"
"CA","AL","m","66","8.67238e-05"
"CA","AL","m","67","8.67238e-05"
"CA","AL","m","68","8.67238e-05"
"CA","AL","m","69","8.67238e-05"
"CA","AL","m","70","6.17412e-05"
"CA","AL","m","71","6.17412e-05"
"CA","AL","m","72","6.17412e-05"
"CA","AL","m","73","6.17412e-05"
"CA","AL","m","74","6.17412e-05"
"CA","AL","m","75","9.64613e-05"
"CA","AL","m","76","9.64613e-05"
"CA","AL","m","77","9.64613e-05"
"CA","AL","m","78","9.64613e-05"
"CA","AL","m","79","9.64613e-05"
"CA","AL","m","80","7.72449e-05"
"CA","AL","m","81","7.72449e-05"
"CA","AL","m","82","7.72449e-05"
"CA","AL","m","83","7.72449e-05"
"CA","AL","m","84","7.72449e-05"
"CA","AL","m","85","7.29262e-05"
"CA","AL","m","86","7.29262e-05"
"CA","AL","m","87","7.29262e-05"
"CA","AL","m","88","7.29262e-05"
"CA","AL","m","89","7.29262e-05"
"CA","AL","m","90","0"
"CA","AL","m","91","0"
"CA","AL","m","92","0"
"CA","AL","m","93","0"
"CA","AL","m","94","0"
"CA","AL","m","95","0"
"CA","AL","m","96","0"
"CA","AL","m","97","0"
"CA","AL","m","98","0"
"CA","AL","m","99","0"
"CA","AL","m","100","0"
"CA","AL","f","0","0.000120334"
"CA","AL","f","1","0.000120334"
"CA","AL","f","2","0.000120334"
"CA","AL","f","3","0.000120334"
"CA","AL","f","4","0.000120334"
"CA","AL","f","5","0.000117045"
"CA","AL","f","6","0.000117045"
"CA","AL","f","7","0.000117045"
"CA","AL","f","8","0.000117045"
"CA","AL","f","9","0.000117045"
"CA","AL","f","10","0.000117927"
"CA","AL","f","11","0.000117927"
"CA","AL","f","12","0.000117927"
"CA","AL","f","13","0.000117927"
"CA","AL","f","14","0.000117927"
"CA","AL","f","15","0.000126288"
"CA","AL","f","16","0.000126288"
"CA","AL","f","17","0.000126288"
"CA","AL","f","18","0.000126288"
"CA","AL","f","19","0.000126288"
"CA","AL","f","20","0.000127866"
"CA","AL","f","21","0.000127866"
"CA","AL","f","22","0.000127866"
"CA","AL","f","23","0.000127866"
"CA","AL","f","24","0.000127866"
"CA","AL","f","25","0.000134718"
"CA","AL","f","26","0.000134718"
"CA","AL","f","27","0.000134718"
"CA","AL","f","28","0.000134718"
"CA","AL","f","29","0.000134718"
"CA","AL","f","30","0.000128001"
"CA","AL","f","31","0.000128001"
"CA","AL","f","32","0.000128001"
"CA","AL","f","33","0.000128001"
"CA","AL","f","34","0.000128001"
"CA","AL","f","35","0.000113245"
"CA","AL","f","36","0.000113245"
"CA","AL","f","37","0.000113245"
"CA","AL","f","38","0.000113245"
"CA","AL","f","39","0.000113245"
"CA","AL","f","40","7.80745e-05"
"CA","AL","f","41","7.80745e-05"
"CA","AL","f","42","7.80745e-05"
"CA","AL","f","43","7.80745e-05"
"CA","AL","f","44","7.80745e-05"
"CA","AL","f","45","8.31406e-05"
"CA","AL","f","46","8.31406e-05"
"CA","AL","f","47","8.31406e-05"
"CA","AL","f","48","8.31406e-05"
"CA","AL","f","49","8.31406e-05"
