"from","to","gender","age","rate"
"DC","AK","m","0","0"
"DC","AK","m","1","0"
"DC","AK","m","2","0"
"DC","AK","m","3","0"
"DC","AK","m","4","0"
"DC","AK","m","5","0"
"DC","AK","m","6","0"
"DC","AK","m","7","0"
"DC","AK","m","8","0"
"DC","AK","m","9","0"
"DC","AK","m","10","0"
"DC","AK","m","11","0"
"DC","AK","m","12","0"
"DC","AK","m","13","0"
"DC","AK","m","14","0"
"DC","AK","m","15","0.000259991"
"DC","AK","m","16","0.000259991"
"DC","AK","m","17","0.000259991"
"DC","AK","m","18","0.000259991"
"DC","AK","m","19","0.000259991"
"DC","AK","m","20","0"
"DC","AK","m","21","0"
"DC","AK","m","22","0"
"DC","AK","m","23","0"
"DC","AK","m","24","0"
"DC","AK","m","25","0"
"DC","AK","m","26","0"
"DC","AK","m","27","0"
"DC","AK","m","28","0"
"DC","AK","m","29","0"
"DC","AK","m","30","0.0000700837"
"DC","AK","m","31","0.0000700837"
"DC","AK","m","32","0.0000700837"
"DC","AK","m","33","0.0000700837"
"DC","AK","m","34","0.0000700837"
"DC","AK","m","35","0"
"DC","AK","m","36","0"
"DC","AK","m","37","0"
"DC","AK","m","38","0"
"DC","AK","m","39","0"
"DC","AK","m","40","0.000254987"
"DC","AK","m","41","0.000254987"
"DC","AK","m","42","0.000254987"
"DC","AK","m","43","0.000254987"
"DC","AK","m","44","0.000254987"
"DC","AK","m","45","0"
"DC","AK","m","46","0"
"DC","AK","m","47","0"
"DC","AK","m","48","0"
"DC","AK","m","49","0"
"DC","AK","m","50","0"
"DC","AK","m","51","0"
"DC","AK","m","52","0"
"DC","AK","m","53","0"
"DC","AK","m","54","0"
"DC","AK","m","55","0"
"DC","AK","m","56","0"
"DC","AK","m","57","0"
"DC","AK","m","58","0"
"DC","AK","m","59","0"
"DC","AK","m","60","0"
"DC","AK","m","61","0"
"DC","AK","m","62","0"
"DC","AK","m","63","0"
"DC","AK","m","64","0"
"DC","AK","m","65","0"
"DC","AK","m","66","0"
"DC","AK","m","67","0"
"DC","AK","m","68","0"
"DC","AK","m","69","0"
"DC","AK","m","70","0"
"DC","AK","m","71","0"
"DC","AK","m","72","0"
"DC","AK","m","73","0"
"DC","AK","m","74","0"
"DC","AK","m","75","0"
"DC","AK","m","76","0"
"DC","AK","m","77","0"
"DC","AK","m","78","0"
"DC","AK","m","79","0"
"DC","AK","m","80","0"
"DC","AK","m","81","0"
"DC","AK","m","82","0"
"DC","AK","m","83","0"
"DC","AK","m","84","0"
"DC","AK","m","85","0"
"DC","AK","m","86","0"
"DC","AK","m","87","0"
"DC","AK","m","88","0"
"DC","AK","m","89","0"
"DC","AK","m","90","0"
"DC","AK","m","91","0"
"DC","AK","m","92","0"
"DC","AK","m","93","0"
"DC","AK","m","94","0"
"DC","AK","m","95","0"
"DC","AK","m","96","0"
"DC","AK","m","97","0"
"DC","AK","m","98","0"
"DC","AK","m","99","0"
"DC","AK","m","100","0"
"DC","AK","f","0","0.001050761"
"DC","AK","f","1","0.001050761"
"DC","AK","f","2","0.001050761"
"DC","AK","f","3","0.001050761"
"DC","AK","f","4","0.001050761"
"DC","AK","f","5","0.000705835"
"DC","AK","f","6","0.000705835"
"DC","AK","f","7","0.000705835"
"DC","AK","f","8","0.000705835"
"DC","AK","f","9","0.000705835"
"DC","AK","f","10","0.000828754"
"DC","AK","f","11","0.000828754"
"DC","AK","f","12","0.000828754"
"DC","AK","f","13","0.000828754"
"DC","AK","f","14","0.000828754"
"DC","AK","f","15","0"
"DC","AK","f","16","0"
"DC","AK","f","17","0"
"DC","AK","f","18","0"
"DC","AK","f","19","0"
"DC","AK","f","20","0"
"DC","AK","f","21","0"
"DC","AK","f","22","0"
"DC","AK","f","23","0"
"DC","AK","f","24","0"
"DC","AK","f","25","0.000558331"
"DC","AK","f","26","0.000558331"
"DC","AK","f","27","0.000558331"
"DC","AK","f","28","0.000558331"
"DC","AK","f","29","0.000558331"
"DC","AK","f","30","0"
"DC","AK","f","31","0"
"DC","AK","f","32","0"
"DC","AK","f","33","0"
"DC","AK","f","34","0"
"DC","AK","f","35","0.000300799"
"DC","AK","f","36","0.000300799"
"DC","AK","f","37","0.000300799"
"DC","AK","f","38","0.000300799"
"DC","AK","f","39","0.000300799"
"DC","AK","f","40","0"
"DC","AK","f","41","0"
"DC","AK","f","42","0"
"DC","AK","f","43","0"
"DC","AK","f","44","0"
"DC","AK","f","45","0"
"DC","AK","f","46","0"
"DC","AK","f","47","0"
"DC","AK","f","48","0"
"DC","AK","f","49","0"
"DC","AK","f","50","0"
"DC","AK","f","51","0"
"DC","AK","f","52","0"
"DC","AK","f","53","0"
"DC","AK","f","54","0"
"DC","AK","f","55","0"
"DC","AK","f","56","0"
"DC","AK","f","57","0"
"DC","AK","f","58","0"
"DC","AK","f","59","0"
"DC","AK","f","60","0"
"DC","AK","f","61","0"
"DC","AK","f","62","0"
"DC","AK","f","63","0"
"DC","AK","f","64","0"
"DC","AK","f","65","0"
"DC","AK","f","66","0"
"DC","AK","f","67","0"
"DC","AK","f","68","0"
"DC","AK","f","69","0"
"DC","AK","f","70","0"
"DC","AK","f","71","0"
"DC","AK","f","72","0"
"DC","AK","f","73","0"
"DC","AK","f","74","0"
"DC","AK","f","75","0"
"DC","AK","f","76","0"
"DC","AK","f","77","0"
"DC","AK","f","78","0"
"DC","AK","f","79","0"
"DC","AK","f","80","0"
"DC","AK","f","81","0"
"DC","AK","f","82","0"
"DC","AK","f","83","0"
"DC","AK","f","84","0"
"DC","AK","f","85","0"
"DC","AK","f","86","0"
"DC","AK","f","87","0"
"DC","AK","f","88","0"
"DC","AK","f","89","0"
"DC","AK","f","90","0"
"DC","AK","f","91","0"
"DC","AK","f","92","0"
"DC","AK","f","93","0"
"DC","AK","f","94","0"
"DC","AK","f","95","0"
"DC","AK","f","96","0"
"DC","AK","f","97","0"
"DC","AK","f","98","0"
"DC","AK","f","99","0"
"DC","AK","f","100","0"
"DC","AL","m","0","0"
"DC","AL","m","1","0"
"DC","AL","m","2","0"
"DC","AL","m","3","0"
"DC","AL","m","4","0"
"DC","AL","m","5","0.000461311"
"DC","AL","m","6","0.000461311"
"DC","AL","m","7","0.000461311"
"DC","AL","m","8","0.000461311"
"DC","AL","m","9","0.000461311"
"DC","AL","m","10","0"
"DC","AL","m","11","0"
"DC","AL","m","12","0"
"DC","AL","m","13","0"
"DC","AL","m","14","0"
"DC","AL","m","15","0.001455948"
"DC","AL","m","16","0.001455948"
"DC","AL","m","17","0.001455948"
"DC","AL","m","18","0.001455948"
"DC","AL","m","19","0.001455948"
"DC","AL","m","20","0.000265276"
"DC","AL","m","21","0.000265276"
"DC","AL","m","22","0.000265276"
"DC","AL","m","23","0.000265276"
"DC","AL","m","24","0.000265276"
"DC","AL","m","25","0"
"DC","AL","m","26","0"
"DC","AL","m","27","0"
"DC","AL","m","28","0"
"DC","AL","m","29","0"
"DC","AL","m","30","0.000665795"
"DC","AL","m","31","0.000665795"
"DC","AL","m","32","0.000665795"
"DC","AL","m","33","0.000665795"
"DC","AL","m","34","0.000665795"
"DC","AL","m","35","0.000178742"
"DC","AL","m","36","0.000178742"
"DC","AL","m","37","0.000178742"
"DC","AL","m","38","0.000178742"
"DC","AL","m","39","0.000178742"
"DC","AL","m","40","0.0000956202"
"DC","AL","m","41","0.0000956202"
"DC","AL","m","42","0.0000956202"
"DC","AL","m","43","0.0000956202"
"DC","AL","m","44","0.0000956202"
"DC","AL","m","45","0"
"DC","AL","m","46","0"
"DC","AL","m","47","0"
"DC","AL","m","48","0"
"DC","AL","m","49","0"
"DC","AL","m","50","0.000400067"
"DC","AL","m","51","0.000400067"
"DC","AL","m","52","0.000400067"
"DC","AL","m","53","0.000400067"
"DC","AL","m","54","0.000400067"
"DC","AL","m","55","0"
"DC","AL","m","56","0"
"DC","AL","m","57","0"
"DC","AL","m","58","0"
"DC","AL","m","59","0"
"DC","AL","m","60","0"
"DC","AL","m","61","0"
"DC","AL","m","62","0"
"DC","AL","m","63","0"
"DC","AL","m","64","0"
"DC","AL","m","65","0.00097043"
"DC","AL","m","66","0.00097043"
"DC","AL","m","67","0.00097043"
"DC","AL","m","68","0.00097043"
"DC","AL","m","69","0.00097043"
"DC","AL","m","70","0"
"DC","AL","m","71","0"
"DC","AL","m","72","0"
"DC","AL","m","73","0"
"DC","AL","m","74","0"
"DC","AL","m","75","0"
"DC","AL","m","76","0"
"DC","AL","m","77","0"
"DC","AL","m","78","0"
"DC","AL","m","79","0"
"DC","AL","m","80","0"
"DC","AL","m","81","0"
"DC","AL","m","82","0"
"DC","AL","m","83","0"
"DC","AL","m","84","0"
"DC","AL","m","85","0"
"DC","AL","m","86","0"
"DC","AL","m","87","0"
"DC","AL","m","88","0"
"DC","AL","m","89","0"
"DC","AL","m","90","0"
"DC","AL","m","91","0"
"DC","AL","m","92","0"
"DC","AL","m","93","0"
"DC","AL","m","94","0"
"DC","AL","m","95","0"
"DC","AL","m","96","0"
"DC","AL","m","97","0"
"DC","AL","m","98","0"
"DC","AL","m","99","0"
"DC","AL","m","100","0"
"DC","AL","f","0","0"
"DC","AL","f","1","0"
