"from","to","gender","age","mrate"
"AL","VA","m","0","0.001408113"
"AL","VA","m","1","0.001408113"
"AL","VA","m","2","0.001408113"
"AL","VA","m","3","0.001408113"
"AL","VA","m","4","0.001408113"
"AL","VA","m","5","0.001270036"
"AL","VA","m","6","0.001270036"
"AL","VA","m","7","0.001270036"
"AL","VA","m","8","0.001270036"
"AL","VA","m","9","0.001270036"
"AL","VA","m","10","0.00112448"
"AL","VA","m","11","0.00112448"
"AL","VA","m","12","0.00112448"
"AL","VA","m","13","0.00112448"
"AL","VA","m","14","0.00112448"
"AL","VA","m","15","0.001208221"
"AL","VA","m","16","0.001208221"
"AL","VA","m","17","0.001208221"
"AL","VA","m","18","0.001208221"
"AL","VA","m","19","0.001208221"
"AL","VA","m","20","0.00150106"
"AL","VA","m","21","0.00150106"
"AL","VA","m","22","0.00150106"
"AL","VA","m","23","0.00150106"
"AL","VA","m","24","0.00150106"
"AL","VA","m","25","0.001583092"
"AL","VA","m","26","0.001583092"
"AL","VA","m","27","0.001583092"
"AL","VA","m","28","0.001583092"
"AL","VA","m","29","0.001583092"
"AL","VA","m","30","0.001515722"
"AL","VA","m","31","0.001515722"
"AL","VA","m","32","0.001515722"
"AL","VA","m","33","0.001515722"
"AL","VA","m","34","0.001515722"
"AL","VA","m","35","0.001205145"
"AL","VA","m","36","0.001205145"
"AL","VA","m","37","0.001205145"
"AL","VA","m","38","0.001205145"
"AL","VA","m","39","0.001205145"
"AL","VA","m","40","0.000882543"
"AL","VA","m","41","0.000882543"
"AL","VA","m","42","0.000882543"
"AL","VA","m","43","0.000882543"
"AL","VA","m","44","0.000882543"
"AL","VA","m","45","0.00048229"
"AL","VA","m","46","0.00048229"
"AL","VA","m","47","0.00048229"
"AL","VA","m","48","0.00048229"
"AL","VA","m","49","0.00048229"
"AL","VA","m","50","0.000336632"
"AL","VA","m","51","0.000336632"
"AL","VA","m","52","0.000336632"
"AL","VA","m","53","0.000336632"
"AL","VA","m","54","0.000336632"
"AL","VA","m","55","0.00039277"
"AL","VA","m","56","0.00039277"
"AL","VA","m","57","0.00039277"
"AL","VA","m","58","0.00039277"
"AL","VA","m","59","0.00039277"
"AL","VA","m","60","0.000368419"
"AL","VA","m","61","0.000368419"
"AL","VA","m","62","0.000368419"
"AL","VA","m","63","0.000368419"
"AL","VA","m","64","0.000368419"
"AL","VA","m","65","0.00020052"
"AL","VA","m","66","0.00020052"
"AL","VA","m","67","0.00020052"
"AL","VA","m","68","0.00020052"
"AL","VA","m","69","0.00020052"
"AL","VA","m","70","5.09275e-05"
"AL","VA","m","71","5.09275e-05"
"AL","VA","m","72","5.09275e-05"
"AL","VA","m","73","5.09275e-05"
"AL","VA","m","74","5.09275e-05"
"AL","VA","m","75","0"
"AL","VA","m","76","0"
"AL","VA","m","77","0"
"AL","VA","m","78","0"
"AL","VA","m","79","0"
"AL","VA","m","80","3.91064e-05"
"AL","VA","m","81","3.91064e-05"
"AL","VA","m","82","3.91064e-05"
"AL","VA","m","83","3.91064e-05"
"AL","VA","m","84","3.91064e-05"
"AL","VA","m","85","3.91064e-05"
"AL","VA","m","86","3.91064e-05"
"AL","VA","m","87","3.91064e-05"
"AL","VA","m","88","3.91064e-05"
"AL","VA","m","89","3.91064e-05"
"AL","VA","m","90","3.91064e-05"
"AL","VA","m","91","3.91064e-05"
"AL","VA","m","92","3.91064e-05"
"AL","VA","m","93","3.91064e-05"
"AL","VA","m","94","3.91064e-05"
"AL","VA","m","95","0"
"AL","VA","m","96","0"
"AL","VA","m","97","0"
"AL","VA","m","98","0"
"AL","VA","m","99","0"
"AL","VA","m","100","0"
"AL","VA","f","0","0.000684969"
"AL","VA","f","1","0.000684969"
"AL","VA","f","2","0.000684969"
"AL","VA","f","3","0.000684969"
"AL","VA","f","4","0.000684969"
"AL","VA","f","5","0.000695909"
"AL","VA","f","6","0.000695909"
"AL","VA","f","7","0.000695909"
"AL","VA","f","8","0.000695909"
"AL","VA","f","9","0.000695909"
"AL","VA","f","10","0.000694093"
"AL","VA","f","11","0.000694093"
"AL","VA","f","12","0.000694093"
"AL","VA","f","13","0.000694093"
"AL","VA","f","14","0.000694093"
"AL","VA","f","15","0.000732402"
"AL","VA","f","16","0.000732402"
"AL","VA","f","17","0.000732402"
"AL","VA","f","18","0.000732402"
"AL","VA","f","19","0.000732402"
"AL","VA","f","20","0.001039858"
"AL","VA","f","21","0.001039858"
"AL","VA","f","22","0.001039858"
"AL","VA","f","23","0.001039858"
"AL","VA","f","24","0.001039858"
"AL","VA","f","25","0.001198319"
"AL","VA","f","26","0.001198319"
"AL","VA","f","27","0.001198319"
"AL","VA","f","28","0.001198319"
"AL","VA","f","29","0.001198319"
"AL","VA","f","30","0.001354341"
"AL","VA","f","31","0.001354341"
"AL","VA","f","32","0.001354341"
"AL","VA","f","33","0.001354341"
"AL","VA","f","34","0.001354341"
"AL","VA","f","35","0.000953173"
"AL","VA","f","36","0.000953173"
"AL","VA","f","37","0.000953173"
"AL","VA","f","38","0.000953173"
"AL","VA","f","39","0.000953173"
"AL","VA","f","40","0.000761761"
"AL","VA","f","41","0.000761761"
"AL","VA","f","42","0.000761761"
"AL","VA","f","43","0.000761761"
"AL","VA","f","44","0.000761761"
"AL","VA","f","45","0.000464992"
"AL","VA","f","46","0.000464992"
"AL","VA","f","47","0.000464992"
"AL","VA","f","48","0.000464992"
"AL","VA","f","49","0.000464992"
"AL","VA","f","50","0.000332686"
"AL","VA","f","51","0.000332686"
"AL","VA","f","52","0.000332686"
"AL","VA","f","53","0.000332686"
"AL","VA","f","54","0.000332686"
"AL","VA","f","55","0.000164813"
"AL","VA","f","56","0.000164813"
"AL","VA","f","57","0.000164813"
"AL","VA","f","58","0.000164813"
"AL","VA","f","59","0.000164813"
"AL","VA","f","60","6.39597e-05"
"AL","VA","f","61","6.39597e-05"
"AL","VA","f","62","6.39597e-05"
"AL","VA","f","63","6.39597e-05"
"AL","VA","f","64","6.39597e-05"
"AL","VA","f","65","7.61271e-05"
"AL","VA","f","66","7.61271e-05"
"AL","VA","f","67","7.61271e-05"
"AL","VA","f","68","7.61271e-05"
"AL","VA","f","69","7.61271e-05"
"AL","VA","f","70","7.81547e-05"
"AL","VA","f","71","7.81547e-05"
"AL","VA","f","72","7.81547e-05"
"AL","VA","f","73","7.81547e-05"
"AL","VA","f","74","7.81547e-05"
"AL","VA","f","75","0.000139595"
"AL","VA","f","76","0.000139595"
"AL","VA","f","77","0.000139595"
"AL","VA","f","78","0.000139595"
"AL","VA","f","79","0.000139595"
"AL","VA","f","80","0.000114183"
"AL","VA","f","81","0.000114183"
"AL","VA","f","82","0.000114183"
"AL","VA","f","83","0.000114183"
"AL","VA","f","84","0.000114183"
"AL","VA","f","85","6.144e-05"
"AL","VA","f","86","6.144e-05"
"AL","VA","f","87","6.144e-05"
"AL","VA","f","88","6.144e-05"
"AL","VA","f","89","6.144e-05"
"AL","VA","f","90","0"
"AL","VA","f","91","0"
