"from","to","gender","age","rate"
"LA","AK","m","0","0.00012624"
"LA","AK","m","1","0.00012624"
"LA","AK","m","2","0.00012624"
"LA","AK","m","3","0.00012624"
"LA","AK","m","4","0.00012624"
"LA","AK","m","5","0.000263913"
"LA","AK","m","6","0.000263913"
"LA","AK","m","7","0.000263913"
"LA","AK","m","8","0.000263913"
"LA","AK","m","9","0.000263913"
"LA","AK","m","10","0.0000887169"
"LA","AK","m","11","0.0000887169"
"LA","AK","m","12","0.0000887169"
"LA","AK","m","13","0.0000887169"
"LA","AK","m","14","0.0000887169"
"LA","AK","m","15","0.000121805"
"LA","AK","m","16","0.000121805"
"LA","AK","m","17","0.000121805"
"LA","AK","m","18","0.000121805"
"LA","AK","m","19","0.000121805"
"LA","AK","m","20","0.000103547"
"LA","AK","m","21","0.000103547"
"LA","AK","m","22","0.000103547"
"LA","AK","m","23","0.000103547"
"LA","AK","m","24","0.000103547"
"LA","AK","m","25","0.00021778"
"LA","AK","m","26","0.00021778"
"LA","AK","m","27","0.00021778"
"LA","AK","m","28","0.00021778"
"LA","AK","m","29","0.00021778"
"LA","AK","m","30","0.000103397"
"LA","AK","m","31","0.000103397"
"LA","AK","m","32","0.000103397"
"LA","AK","m","33","0.000103397"
"LA","AK","m","34","0.000103397"
"LA","AK","m","35","0"
"LA","AK","m","36","0"
"LA","AK","m","37","0"
"LA","AK","m","38","0"
"LA","AK","m","39","0"
"LA","AK","m","40","0"
"LA","AK","m","41","0"
"LA","AK","m","42","0"
"LA","AK","m","43","0"
"LA","AK","m","44","0"
"LA","AK","m","45","0"
"LA","AK","m","46","0"
"LA","AK","m","47","0"
"LA","AK","m","48","0"
"LA","AK","m","49","0"
"LA","AK","m","50","0"
"LA","AK","m","51","0"
"LA","AK","m","52","0"
"LA","AK","m","53","0"
"LA","AK","m","54","0"
"LA","AK","m","55","0.0000687851"
"LA","AK","m","56","0.0000687851"
"LA","AK","m","57","0.0000687851"
"LA","AK","m","58","0.0000687851"
"LA","AK","m","59","0.0000687851"
"LA","AK","m","60","0"
"LA","AK","m","61","0"
"LA","AK","m","62","0"
"LA","AK","m","63","0"
"LA","AK","m","64","0"
"LA","AK","m","65","0"
"LA","AK","m","66","0"
"LA","AK","m","67","0"
"LA","AK","m","68","0"
"LA","AK","m","69","0"
"LA","AK","m","70","0"
"LA","AK","m","71","0"
"LA","AK","m","72","0"
"LA","AK","m","73","0"
"LA","AK","m","74","0"
"LA","AK","m","75","0"
"LA","AK","m","76","0"
"LA","AK","m","77","0"
"LA","AK","m","78","0"
"LA","AK","m","79","0"
"LA","AK","m","80","0"
"LA","AK","m","81","0"
"LA","AK","m","82","0"
"LA","AK","m","83","0"
"LA","AK","m","84","0"
"LA","AK","m","85","0"
"LA","AK","m","86","0"
"LA","AK","m","87","0"
"LA","AK","m","88","0"
"LA","AK","m","89","0"
"LA","AK","m","90","0"
"LA","AK","m","91","0"
"LA","AK","m","92","0"
"LA","AK","m","93","0"
"LA","AK","m","94","0"
"LA","AK","m","95","0"
"LA","AK","m","96","0"
"LA","AK","m","97","0"
"LA","AK","m","98","0"
"LA","AK","m","99","0"
"LA","AK","m","100","0"
"LA","AK","f","0","0.0000973065"
"LA","AK","f","1","0.0000973065"
"LA","AK","f","2","0.0000973065"
"LA","AK","f","3","0.0000973065"
"LA","AK","f","4","0.0000973065"
"LA","AK","f","5","0.000130834"
"LA","AK","f","6","0.000130834"
"LA","AK","f","7","0.000130834"
"LA","AK","f","8","0.000130834"
"LA","AK","f","9","0.000130834"
"LA","AK","f","10","0.0000994687"
"LA","AK","f","11","0.0000994687"
"LA","AK","f","12","0.0000994687"
"LA","AK","f","13","0.0000994687"
"LA","AK","f","14","0.0000994687"
"LA","AK","f","15","0.0000793075"
"LA","AK","f","16","0.0000793075"
"LA","AK","f","17","0.0000793075"
"LA","AK","f","18","0.0000793075"
"LA","AK","f","19","0.0000793075"
"LA","AK","f","20","0"
"LA","AK","f","21","0"
"LA","AK","f","22","0"
"LA","AK","f","23","0"
"LA","AK","f","24","0"
"LA","AK","f","25","0.000122091"
"LA","AK","f","26","0.000122091"
"LA","AK","f","27","0.000122091"
"LA","AK","f","28","0.000122091"
"LA","AK","f","29","0.000122091"
"LA","AK","f","30","0.000143174"
"LA","AK","f","31","0.000143174"
"LA","AK","f","32","0.000143174"
"LA","AK","f","33","0.000143174"
"LA","AK","f","34","0.000143174"
"LA","AK","f","35","0"
"LA","AK","f","36","0"
"LA","AK","f","37","0"
"LA","AK","f","38","0"
"LA","AK","f","39","0"
"LA","AK","f","40","0"
"LA","AK","f","41","0"
"LA","AK","f","42","0"
"LA","AK","f","43","0"
"LA","AK","f","44","0"
"LA","AK","f","45","0"
"LA","AK","f","46","0"
"LA","AK","f","47","0"
"LA","AK","f","48","0"
"LA","AK","f","49","0"
"LA","AK","f","50","0"
"LA","AK","f","51","0"
"LA","AK","f","52","0"
"LA","AK","f","53","0"
"LA","AK","f","54","0"
"LA","AK","f","55","0.000066"
"LA","AK","f","56","0.000066"
"LA","AK","f","57","0.000066"
"LA","AK","f","58","0.000066"
"LA","AK","f","59","0.000066"
"LA","AK","f","60","0"
"LA","AK","f","61","0"
"LA","AK","f","62","0"
"LA","AK","f","63","0"
"LA","AK","f","64","0"
"LA","AK","f","65","0"
"LA","AK","f","66","0"
"LA","AK","f","67","0"
"LA","AK","f","68","0"
"LA","AK","f","69","0"
"LA","AK","f","70","0"
"LA","AK","f","71","0"
"LA","AK","f","72","0"
"LA","AK","f","73","0"
"LA","AK","f","74","0"
"LA","AK","f","75","0.000377085"
"LA","AK","f","76","0.000377085"
"LA","AK","f","77","0.000377085"
"LA","AK","f","78","0.000377085"
"LA","AK","f","79","0.000377085"
"LA","AK","f","80","0"
"LA","AK","f","81","0"
"LA","AK","f","82","0"
"LA","AK","f","83","0"
"LA","AK","f","84","0"
